TIME,JOINT_0_X, JOINT_0_Y, JOINT_0_Z,JOINT_1_X, JOINT_1_Y, JOINT_1_Z,JOINT_2_X, JOINT_2_Y, JOINT_2_Z,JOINT_3_X, JOINT_3_Y, JOINT_3_Z,JOINT_4_X, JOINT_4_Y, JOINT_4_Z,JOINT_5_X, JOINT_5_Y, JOINT_5_Z,JOINT_6_X, JOINT_6_Y, JOINT_6_Z,JOINT_7_X, JOINT_7_Y, JOINT_7_Z,JOINT_8_X, JOINT_8_Y, JOINT_8_Z,JOINT_9_X, JOINT_9_Y, JOINT_9_Z,JOINT_10_X, JOINT_10_Y, JOINT_10_Z,JOINT_11_X, JOINT_11_Y, JOINT_11_Z,JOINT_12_X, JOINT_12_Y, JOINT_12_Z,JOINT_13_X, JOINT_13_Y, JOINT_13_Z,JOINT_14_X, JOINT_14_Y, JOINT_14_Z,JOINT_15_X, JOINT_15_Y, JOINT_15_Z,JOINT_16_X, JOINT_16_Y, JOINT_16_Z,JOINT_17_X, JOINT_17_Y, JOINT_17_Z,JOINT_18_X, JOINT_18_Y, JOINT_18_Z,JOINT_19_X, JOINT_19_Y, JOINT_19_Z,JOINT_20_X, JOINT_20_Y, JOINT_20_Z
535
578,0.6487394571304321, 0.9166685938835144, 0,0.5687837600708008, 0.8887071013450623, 0,0.5268068313598633, 0.8413867354393005, 0,0.5037723779678345, 0.7972615957260132, 0,0.48300808668136597, 0.7619414925575256, 0,0.5335806012153625, 0.7889482975006104, 0,0.5175586342811584, 0.7217804193496704, 0,0.489124596118927, 0.698952317237854, 0,0.45813941955566406, 0.7012739777565002, 0,0.5706150531768799, 0.7791382074356079, 0,0.555547833442688, 0.7082304954528809, 0,0.5206469297409058, 0.681532621383667, 0,0.4839768409729004, 0.6864911317825317, 0,0.6129909753799438, 0.7831608057022095, 0,0.5992221832275391, 0.7094119787216187, 0,0.567727267742157, 0.6873651146888733, 0,0.5343594551086426, 0.6909900307655334, 0,0.6587084531784058, 0.7957404851913452, 0,0.6545811891555786, 0.7411518096923828, 0,0.6380640268325806, 0.72968590259552, 0,0.6133245229721069, 0.7349575161933899, 0
608,0.6495406627655029, 0.9220920205116272, 0,0.579298734664917, 0.9354813098907471, 0,0.5303903222084045, 0.9068481922149658, 0,0.4930708408355713, 0.8749704360961914, 0,0.45499706268310547, 0.8423808813095093, 0,0.5500010848045349, 0.7913819551467896, 0,0.5210202932357788, 0.7151250839233398, 0,0.498285174369812, 0.6604230403900146, 0,0.47362226247787476, 0.6180881857872009, 0,0.5873546004295349, 0.7614760398864746, 0,0.5579594969749451, 0.6813492178916931, 0,0.5309600830078125, 0.6245267391204834, 0,0.5018261075019836, 0.5879401564598083, 0,0.6287816166877747, 0.7469120025634766, 0,0.6026329398155212, 0.6610770225524902, 0,0.5746558308601379, 0.6127135753631592, 0,0.5452953577041626, 0.5856554508209229, 0,0.6741264462471008, 0.7423349022865295, 0,0.6527007222175598, 0.6691030263900757, 0,0.6291131377220154, 0.6317923069000244, 0,0.5997355580329895, 0.6100292801856995, 0
625
694,0.6711141467094421, 0.8631211519241333, 0,0.5603248476982117, 0.8268923163414001, 0,0.4867898225784302, 0.7717484831809998, 0,0.4212416708469391, 0.7383973598480225, 0,0.34967273473739624, 0.7258518934249878, 0,0.5402586460113525, 0.6715590953826904, 0,0.526332437992096, 0.624605119228363, 0,0.5076702237129211, 0.577203631401062, 0,0.48848459124565125, 0.5399340391159058, 0,0.5814321637153625, 0.6478993892669678, 0,0.5649914145469666, 0.5876739025115967, 0,0.5474481582641602, 0.5475558042526245, 0,0.5296055674552917, 0.5165411829948425, 0,0.6184118390083313, 0.632357120513916, 0,0.6012378334999084, 0.5725597143173218, 0,0.5807337164878845, 0.5340756773948669, 0,0.5658949613571167, 0.49989017844200134, 0,0.6534359455108643, 0.6287277340888977, 0,0.6381765604019165, 0.5660173296928406, 0,0.6194326877593994, 0.5258442759513855, 0,0.6025304794311523, 0.4875251054763794, 0
711
740
776
806
834
873
902
931
970
998
1028
1083
1112
1141
1171
1207
1235
1268
1304
1333
1361
1401
1430
1478
1507
1541
1570
1608
1637
1665
1705
1734
1761
1797
1825
1867
1915
1944
1973
2001
2041
2070
2098
2138
2167
2195
2230
2283
2311
2339
2374
2403
2444
2473
2502
2532
2567
2596
2630
2678
2707
2742
2771
2807
2835
2869
2900
2934
2963
2998
3026
3081
3110
3139
3180
3209
3237
3265
3306
3334
3363
3402
3430
3477
3506
3547
3578
3607
3639
3668
3702
3732
3765
3794
