TIME,JOINT_0_X, JOINT_0_Y, JOINT_0_Z,JOINT_1_X, JOINT_1_Y, JOINT_1_Z,JOINT_2_X, JOINT_2_Y, JOINT_2_Z,JOINT_3_X, JOINT_3_Y, JOINT_3_Z,JOINT_4_X, JOINT_4_Y, JOINT_4_Z,JOINT_5_X, JOINT_5_Y, JOINT_5_Z,JOINT_6_X, JOINT_6_Y, JOINT_6_Z,JOINT_7_X, JOINT_7_Y, JOINT_7_Z,JOINT_8_X, JOINT_8_Y, JOINT_8_Z,JOINT_9_X, JOINT_9_Y, JOINT_9_Z,JOINT_10_X, JOINT_10_Y, JOINT_10_Z,JOINT_11_X, JOINT_11_Y, JOINT_11_Z,JOINT_12_X, JOINT_12_Y, JOINT_12_Z,JOINT_13_X, JOINT_13_Y, JOINT_13_Z,JOINT_14_X, JOINT_14_Y, JOINT_14_Z,JOINT_15_X, JOINT_15_Y, JOINT_15_Z,JOINT_16_X, JOINT_16_Y, JOINT_16_Z,JOINT_17_X, JOINT_17_Y, JOINT_17_Z,JOINT_18_X, JOINT_18_Y, JOINT_18_Z,JOINT_19_X, JOINT_19_Y, JOINT_19_Z,JOINT_20_X, JOINT_20_Y, JOINT_20_Z
50,0.19544020295143127, 0.6817380785942078, 0,0.2545861601829529, 0.6836479306221008, 0,0.3168354034423828, 0.614716649055481, 0,0.3428742587566376, 0.5393106341362, 0,0.34891384840011597, 0.4733734428882599, 0,0.30122804641723633, 0.5434036254882812, 0,0.33790627121925354, 0.47210562229156494, 0,0.36501067876815796, 0.4175005257129669, 0,0.38677042722702026, 0.3712936341762543, 0,0.26393747329711914, 0.5229831337928772, 0,0.2984218895435333, 0.47388526797294617, 0,0.28534120321273804, 0.5451852083206177, 0,0.2659279704093933, 0.599672794342041, 0,0.22162595391273499, 0.5166718363761902, 0,0.259554386138916, 0.47676873207092285, 0,0.24992966651916504, 0.5565850734710693, 0,0.23118114471435547, 0.6094627976417542, 0,0.17510908842086792, 0.5172983407974243, 0,0.21148064732551575, 0.4814907908439636, 0,0.2159435749053955, 0.5382283329963684, 0,0.20462822914123535, 0.5815463066101074, 0
88,0.19456201791763306, 0.6843748688697815, 0,0.2543231248855591, 0.6862118244171143, 0,0.316755473613739, 0.6190213561058044, 0,0.3431985080242157, 0.5448427796363831, 0,0.35083213448524475, 0.47968411445617676, 0,0.30261293053627014, 0.5484650731086731, 0,0.3404395580291748, 0.47803062200546265, 0,0.36854228377342224, 0.42566534876823425, 0,0.3915727138519287, 0.3818819522857666, 0,0.26576298475265503, 0.527513861656189, 0,0.3017837703227997, 0.476259708404541, 0,0.287973016500473, 0.5453578233718872, 0,0.26819053292274475, 0.5979057550430298, 0,0.22407668828964233, 0.5196037888526917, 0,0.262395441532135, 0.4805583357810974, 0,0.25085797905921936, 0.5594199895858765, 0,0.23074105381965637, 0.6108635663986206, 0,0.17834408581256866, 0.5185326337814331, 0,0.2157219797372818, 0.4838482737541199, 0,0.21861237287521362, 0.5403493642807007, 0,0.20591197907924652, 0.5824904441833496, 0
126,0.19194453954696655, 0.6832650899887085, 0,0.2525337040424347, 0.6845189929008484, 0,0.3168545365333557, 0.6169583797454834, 0,0.34347131848335266, 0.5416558384895325, 0,0.3472030758857727, 0.47495248913764954, 0,0.303392231464386, 0.5493811368942261, 0,0.3417341113090515, 0.4821285307407379, 0,0.3700738549232483, 0.4301905632019043, 0,0.39353424310684204, 0.3853410482406616, 0,0.26626017689704895, 0.5271127820014954, 0,0.30286794900894165, 0.47633373737335205, 0,0.2884797751903534, 0.5444051027297974, 0,0.2676902711391449, 0.5990772247314453, 0,0.2243601381778717, 0.5171177983283997, 0,0.26283133029937744, 0.47793346643447876, 0,0.2486829310655594, 0.5581465363502502, 0,0.22687651216983795, 0.6129390597343445, 0,0.1783413589000702, 0.5149551033973694, 0,0.21578730642795563, 0.4813385009765625, 0,0.2163194864988327, 0.5383828282356262, 0,0.2021610140800476, 0.5818206667900085, 0
162,0.18727335333824158, 0.6797515153884888, 0,0.24792058765888214, 0.682089626789093, 0,0.31278401613235474, 0.6171970367431641, 0,0.3395674526691437, 0.5431108474731445, 0,0.34733641147613525, 0.47919344902038574, 0,0.3020515739917755, 0.550170361995697, 0,0.34313079714775085, 0.48567330837249756, 0,0.37388134002685547, 0.436987966299057, 0,0.3988458514213562, 0.39576637744903564, 0,0.2658771872520447, 0.5259458422660828, 0,0.3046132028102875, 0.4750713109970093, 0,0.28838396072387695, 0.543915331363678, 0,0.26577484607696533, 0.597639799118042, 0,0.2246878296136856, 0.513963520526886, 0,0.2642858326435089, 0.4772656261920929, 0,0.24760578572750092, 0.5560610294342041, 0,0.22360479831695557, 0.6083409190177917, 0,0.17792871594429016, 0.5089923739433289, 0,0.2156793773174286, 0.4752901792526245, 0,0.21482762694358826, 0.5311189889907837, 0,0.1988556832075119, 0.5729826092720032, 0
200,0.18401208519935608, 0.6793320178985596, 0,0.24456414580345154, 0.6845195293426514, 0,0.3110515773296356, 0.6201329827308655, 0,0.3383851647377014, 0.5458704233169556, 0,0.3455973267555237, 0.48154228925704956, 0,0.3013559579849243, 0.5522943735122681, 0,0.34353378415107727, 0.4888785481452942, 0,0.37524402141571045, 0.4403380751609802, 0,0.40078204870224, 0.3988546133041382, 0,0.2653079032897949, 0.5272502899169922, 0,0.304903119802475, 0.47853538393974304, 0,0.28703027963638306, 0.5462377667427063, 0,0.262869268655777, 0.5994012951850891, 0,0.2238367199897766, 0.5141562223434448, 0,0.26425760984420776, 0.47847211360931396, 0,0.24710842967033386, 0.5585753321647644, 0,0.2224242091178894, 0.6122060418128967, 0,0.17760619521141052, 0.5081278085708618, 0,0.21631096303462982, 0.4771692454814911, 0,0.21540555357933044, 0.5350070595741272, 0,0.19940626621246338, 0.5783413648605347, 0
239,0.18008437752723694, 0.6804567575454712, 0,0.2412283569574356, 0.6865738034248352, 0,0.3083499073982239, 0.6226742267608643, 0,0.3353102207183838, 0.5476612448692322, 0,0.3457351624965668, 0.4841342270374298, 0,0.30033963918685913, 0.5569729804992676, 0,0.3429878056049347, 0.49463433027267456, 0,0.37496286630630493, 0.44736334681510925, 0,0.4011845588684082, 0.40652209520339966, 0,0.2646605968475342, 0.5302422642707825, 0,0.30505895614624023, 0.48123905062675476, 0,0.28574874997138977, 0.5465536117553711, 0,0.26087892055511475, 0.5983137488365173, 0,0.22354845702648163, 0.5155263543128967, 0,0.2642616927623749, 0.4804512560367584, 0,0.24446521699428558, 0.5606505274772644, 0,0.21864823997020721, 0.6147147417068481, 0,0.17725104093551636, 0.5080621242523193, 0,0.215806782245636, 0.4775485098361969, 0,0.21304723620414734, 0.5361871123313904, 0,0.19644613564014435, 0.5789768099784851, 0
277,0.1778036653995514, 0.6811251640319824, 0,0.23895536363124847, 0.685904860496521, 0,0.3053184449672699, 0.621482253074646, 0,0.3320707380771637, 0.5461137890815735, 0,0.3453447222709656, 0.4821241497993469, 0,0.29941168427467346, 0.5587047338485718, 0,0.34187859296798706, 0.4986424446105957, 0,0.3736858367919922, 0.4517240822315216, 0,0.3994511365890503, 0.40926188230514526, 0,0.2638349235057831, 0.5310150384902954, 0,0.3017351031303406, 0.4834454655647278, 0,0.2818923592567444, 0.5507457852363586, 0,0.25686025619506836, 0.601778507232666, 0,0.22266845405101776, 0.5158100724220276, 0,0.26134252548217773, 0.479854941368103, 0,0.24082611501216888, 0.5608110427856445, 0,0.21476474404335022, 0.613145112991333, 0,0.17648884654045105, 0.5081748962402344, 0,0.21277619898319244, 0.476961225271225, 0,0.2083653062582016, 0.5348799824714661, 0,0.19075343012809753, 0.5751233696937561, 0
320,0.17259202897548676, 0.6786177158355713, 0,0.23352117836475372, 0.6849040985107422, 0,0.300489217042923, 0.6227341294288635, 0,0.32731664180755615, 0.5475401878356934, 0,0.34023603796958923, 0.48322218656539917, 0,0.297404944896698, 0.5601632595062256, 0,0.33908611536026, 0.5010520815849304, 0,0.37174391746520996, 0.4540371000766754, 0,0.39886459708213806, 0.4110206961631775, 0,0.2619698643684387, 0.5318166613578796, 0,0.3006611466407776, 0.4824947118759155, 0,0.2807103097438812, 0.5485546588897705, 0,0.25499826669692993, 0.5988284349441528, 0,0.22053055465221405, 0.5156854391098022, 0,0.2600082755088806, 0.4780213236808777, 0,0.23887763917446136, 0.5591540336608887, 0,0.21197183430194855, 0.6115010976791382, 0,0.17336329817771912, 0.506948709487915, 0,0.21060378849506378, 0.47470229864120483, 0,0.20615556836128235, 0.5329903960227966, 0,0.18805238604545593, 0.5738798975944519, 0
362,0.16973300278186798, 0.6747549772262573, 0,0.2303212732076645, 0.6777963042259216, 0,0.29348045587539673, 0.6132792830467224, 0,0.31706729531288147, 0.5373720526695251, 0,0.327131062746048, 0.475973516702652, 0,0.29145336151123047, 0.5522599816322327, 0,0.33022844791412354, 0.4907967746257782, 0,0.36033767461776733, 0.4395802319049835, 0,0.38473546504974365, 0.38984858989715576, 0,0.2538231909275055, 0.5259062647819519, 0,0.28523576259613037, 0.4737854599952698, 0,0.26805225014686584, 0.5426559448242188, 0,0.24709515273571014, 0.5931437611579895, 0,0.20978601276874542, 0.5127341747283936, 0,0.24235287308692932, 0.47272181510925293, 0,0.22598376870155334, 0.5572033524513245, 0,0.20386914908885956, 0.6105667948722839, 0,0.15952777862548828, 0.5085105895996094, 0,0.193301260471344, 0.4758554697036743, 0,0.1906328648328781, 0.5362067818641663, 0,0.17588870227336884, 0.5767771601676941, 0
404,0.16958488523960114, 0.6743944883346558, 0,0.2300485521554947, 0.6714468002319336, 0,0.28781256079673767, 0.6007712483406067, 0,0.30857738852500916, 0.524170994758606, 0,0.32114821672439575, 0.4615170955657959, 0,0.2804451584815979, 0.5394865870475769, 0,0.3168594241142273, 0.4757447838783264, 0,0.3462871313095093, 0.4238186776638031, 0,0.370655357837677, 0.3751848340034485, 0,0.24188435077667236, 0.5176182985305786, 0,0.2710799276828766, 0.4668702483177185, 0,0.25534844398498535, 0.5399681925773621, 0,0.2360968291759491, 0.5908443927764893, 0,0.19714176654815674, 0.5089632868766785, 0,0.23032134771347046, 0.46860384941101074, 0,0.2179977297782898, 0.554900050163269, 0,0.19847208261489868, 0.6083090305328369, 0,0.147405207157135, 0.508864164352417, 0,0.18026241660118103, 0.4747089743614197, 0,0.18110613524913788, 0.5349532961845398, 0,0.16896328330039978, 0.5753351449966431, 0
