TIME,JOINT_0_X, JOINT_0_Y, JOINT_0_Z,JOINT_1_X, JOINT_1_Y, JOINT_1_Z,JOINT_2_X, JOINT_2_Y, JOINT_2_Z,JOINT_3_X, JOINT_3_Y, JOINT_3_Z,JOINT_4_X, JOINT_4_Y, JOINT_4_Z,JOINT_5_X, JOINT_5_Y, JOINT_5_Z,JOINT_6_X, JOINT_6_Y, JOINT_6_Z,JOINT_7_X, JOINT_7_Y, JOINT_7_Z,JOINT_8_X, JOINT_8_Y, JOINT_8_Z,JOINT_9_X, JOINT_9_Y, JOINT_9_Z,JOINT_10_X, JOINT_10_Y, JOINT_10_Z,JOINT_11_X, JOINT_11_Y, JOINT_11_Z,JOINT_12_X, JOINT_12_Y, JOINT_12_Z,JOINT_13_X, JOINT_13_Y, JOINT_13_Z,JOINT_14_X, JOINT_14_Y, JOINT_14_Z,JOINT_15_X, JOINT_15_Y, JOINT_15_Z,JOINT_16_X, JOINT_16_Y, JOINT_16_Z,JOINT_17_X, JOINT_17_Y, JOINT_17_Z,JOINT_18_X, JOINT_18_Y, JOINT_18_Z,JOINT_19_X, JOINT_19_Y, JOINT_19_Z,JOINT_20_X, JOINT_20_Y, JOINT_20_Z
33
62
104
132
160
188
295
336
365
400
428
494
522
563
591
620
660
688
737
766
798
830
859
895
923
958
986
1020
1055
1083
1138
1166
1198
1231
1260
1298
1325
1357
1392
1421
1458
1486
1533
1566
1600
1629
1664
1692
1730
1758
1791
1819
1853
1886
1936
1964
2000
2027
2063
2092
2133
2161
2190
2219
2256
2284
2333
2367
2396
2431
2460
2500
2528
2557
2590
2619
2659
2688
2737
2765
2799
2828
2869
2898
2926
2959
2986
3028
3056
3085
3139
3166
3194
3229
3261
3298
3326
3354
3388
3423
3450
